stim1,stim2,lLO_toolloc,lPFS_toolloc,lPPC_spaceloc,lAPC_spaceloc,lPPC_depthloc,lPPC_distloc,lAPC_depthloc,lAPC_distloc,lPPC_toolloc,lAPC_toolloc,rLO_toolloc,rPFS_toolloc,rPPC_spaceloc,rAPC_spaceloc,rPPC_depthloc,rPPC_distloc,rAPC_depthloc,rAPC_distloc,rPPC_toolloc,rAPC_toolloc,cornet_s,skel,gbj,lLO_toolloc_standard,rPPC_spaceloc_standard,cornet_s_stnad,skel_stand,gbj_stand
car_3,guitar_5,1.195259241,0.865946922,1.046940746,1.10956363,0.295282981,0.739154195,0.49391845,0.63507687,0.959721918,1.045615488,0.94981883,0.94722759,1.134298674,0.986321791,1.004710729,1.017279659,1.199854684,1.039680126,0.844903379,0.971168075,0.26723766,35.97015572,120.78,0.779955148,0.509409218,0.915558669,0.87153747,0.609237958
car_3,lamp_1,1.127132731,1.100990257,0.747040463,0.981863309,1.634594098,1.081203297,1.10607247,1.205406027,1.002527381,0.963717053,1.085380052,1.095435227,1.09697724,0.852520683,1.608224815,0.924123422,1.264714613,0.876008927,1.10088649,1.190192651,0.19666475,36.24981328,124.55,0.442156431,0.313026574,-0.286038325,0.896496504,0.778732067
car_3,lamp_2,1.278895762,0.916681019,1.350862363,1.099789953,1.826817144,1.066714544,0.803527358,1.160348848,0.91270295,0.772900208,0.856286885,0.885969267,0.573859706,0.674385888,0.440910273,1.003637574,0.600552692,0.918752584,0.904473183,0.435442103,0.24400365,33.19514725,141.14,1.194658755,-2.439579452,0.519968965,0.623871968,1.524596064
car_3,lamp_3,1.250118672,1.117894418,0.927182655,1.278676444,0.238081319,1.175589371,1.07150847,1.209775171,1.058924913,1.43948341,1.325033883,1.330691463,0.877986124,1.034944106,0.876418932,0.969593095,0.296630181,0.824982891,0.910425319,1.007408407,0.2186064,31.6851149,132.69,1.051970335,-0.839288587,0.087547244,0.489103759,1.144695475
car_3,lamp_4,1.23838586,1.141558035,0.917972101,0.834598922,1.054226385,0.920153427,1.113400789,1.248259174,1.016749684,0.800061235,1.060136327,0.875711245,1.139223691,1.001652937,1.241977926,1.224435033,1.543777193,1.18894085,1.070486369,1.184920337,0.20823836,39.58856805,145.81,0.993794321,0.535324295,-0.08898233,1.19447555,1.734552957
car_3,lamp_5,1.426200743,1.078569881,1.084444736,0.641466313,0.381960872,1.16586249,1.012703855,0.795477345,0.855428159,0.985271522,1.108793852,1.01038567,1.172749183,1.03131661,0.996652543,1.100427522,1.455894213,1.089486944,1.16167703,1.044877908,0.2517133,33.48018738,126.85,1.925056269,0.711732971,0.651235938,0.649311388,0.882136961
car_4,car_5,0.937577345,1.037765713,0.930127214,0.98927206,1.335828507,1.004770427,1.41815923,1.134817765,1.288791015,1.278933177,1.243052894,1.050564847,1.169741136,1.057205749,1.217578645,1.323395631,0.690373702,1.18219768,1.217038473,1.101322926,0.1059263,9.341327784,102.32,-0.497735633,0.695904849,-1.830980268,-1.505047006,-0.220698714
car_4,guitar_1,0.938844089,0.99689685,0.906804182,0.904646097,1.321289373,0.729424829,0.803668082,0.963034108,0.879451691,0.657647715,0.818743372,0.805992066,1.19982262,0.824146927,0.985036656,1.367128517,1.069748779,0.736800444,1.004910726,0.783011212,0.30091536,35.09858593,78.344,-0.491454605,0.854191407,1.488965988,0.793751124,-1.298627297
car_4,guitar_2,1.017155465,1.270466685,1.221244658,1.263979499,1.256683304,1.043056445,1.17581257,1.159115576,0.931504823,1.147508305,1.043667114,1.040850241,1.213390187,1.21758898,0.650886723,1.176145605,0.89474164,1.11650527,0.959871717,1.176273002,0.2762223,35.39081529,82.305,-0.103155215,0.925582948,1.068534031,0.819832173,-1.120546086
car_4,guitar_3,1.022404124,0.946637749,1.067191058,1.0284258,0.862671575,1.056248848,1.267936732,0.911718093,0.700982876,0.970143594,0.923076168,0.945352629,1.02119321,1.069894899,1.05173561,0.958938087,0.771929713,1.09471599,0.891007305,1.291711419,0.2651769,37.67088521,80.129,-0.077130246,-0.085743423,0.880471509,1.023325123,-1.218376107
car_4,guitar_4,1.12175805,1.101105715,1.075059346,1.217081644,0.485527657,1.234759679,1.212774909,1.33501697,1.081930753,1.084912781,1.122834682,1.284124852,1.165388111,1.213833091,0.878571703,1.303331194,0.837074819,0.965553344,0.876955324,0.871708886,0.26184255,36.62259643,78.814,0.415506595,0.672999551,0.823699797,0.929766862,-1.277496732
car_4,guitar_5,1.173262698,1.05966246,1.133110134,1.078829093,1.379499574,1.187517383,0.756833792,1.038681914,1.101724185,1.2008032,1.161912698,1.158965207,1.244677299,1.103161138,1.123685472,1.366388706,0.927580681,1.118152147,0.990958828,0.790305949,0.2935599,37.93741565,80.948,0.670887415,1.090213432,1.363729567,1.047112581,-1.181554973
car_4,lamp_1,0.989164129,0.903794993,0.830058537,0.96929447,0.766734493,1.019563316,0.820454735,0.804448319,0.815251381,0.686770566,0.7223587,0.759725546,0.819673992,1.017894362,0.621356136,0.950793492,0.913118321,0.696339524,0.883067972,0.776806008,0.2372366,38.43171713,87.684,-0.241947549,-1.146122741,0.404751002,1.091228275,-0.87871351
car_4,lamp_2,1.396583593,0.915471266,0.873909956,0.988525706,0.642259966,0.754544991,1.072557161,0.531687165,0.849918694,1.156722953,1.323668818,1.138657017,1.08365838,1.03564553,1.264673024,1.116466188,1.364663833,1.094528388,0.93810959,1.205466803,0.2768253,40.51358283,102.18,1.778202493,0.242943712,1.078800902,1.277031785,-0.226992925
car_4,lamp_3,1.14201991,0.878206189,1.334762864,0.95746055,1.516497385,0.941386075,0.606642637,0.675010834,1.0538698,0.793967401,0.993480377,0.855570216,1.125002979,0.953357143,0.813694667,0.897374619,1.472337105,1.011441371,1.210351296,1.182898078,0.2376428,33.38863529,105.16,0.51597307,0.460495954,0.411667094,0.641140496,-0.093016149
car_4,lamp_4,1.358866558,1.147559216,0.731056696,1.102588493,0.699427617,1.087754308,1.115545797,1.020361534,1.161482916,1.50456413,1.207451416,1.347510103,1.140703932,1.117139939,1.050084317,1.47985844,0.561209598,1.368130054,0.817719244,0.820288988,0.25086635,43.89080959,107.64,1.591186219,0.543113215,0.636815496,1.578444401,0.018481302
car_4,lamp_5,1.462083897,1.21912971,1.142179677,1.242839019,1.309858286,1.235775711,1.38180456,1.281168496,1.266715741,1.297048174,1.419948821,1.133318766,1.135242547,0.947227022,1.364104762,1.379299975,0.797242116,0.962891609,0.852548457,0.881009228,0.292081,41.24508986,73.865,2.10297942,0.514375808,1.338549342,1.342317732,-1.499997088
car_5,guitar_1,1.067259852,0.935544176,0.962543359,0.552955395,0.954360641,1.105778271,1.152702905,0.710060227,1.210620933,1.107134762,1.298320645,1.134160932,0.912659945,0.858101523,0.341003989,0.910243473,0.91012113,0.998435821,0.929394158,0.659233366,0.30862755,27.73844853,123.79,0.145282547,-0.656837489,1.620276207,0.136869479,0.744563493
car_5,guitar_2,1.292922441,0.89439766,1.17913725,0.974407562,0.794692026,1.054702985,0.996135772,0.991213191,1.156862266,1.032060827,1.028578121,0.982456757,1.242295095,1.028480585,1.471206059,1.072837288,1.179253625,0.829659343,1.37637179,1.017934955,0.2697487,28.49066497,127.02,1.264208688,1.07767845,0.958312441,0.204003711,0.889779931
car_5,guitar_3,0.820550299,1.149732748,1.113735911,1.490803677,1.265209182,1.437955364,0.751181574,1.295185389,1.060319476,1.073897711,0.893707347,1.003301491,0.961374092,1.027988687,0.855793244,0.854694332,0.290337517,0.837082531,1.173623939,1.014428473,0.2553173,28.92481551,125.59,-1.078002931,-0.400507227,0.712598798,0.242751021,0.825489062
car_5,guitar_4,1.12247867,0.859496876,1.231785091,1.220910743,1.280330224,1.047941931,0.925191067,0.961961432,1.07584639,0.982526068,1.262972629,1.233904383,1.026174362,1.006055863,1.082670718,0.697701369,1.110001867,0.641081031,1.241089683,1.322263788,0.2641756,29.59020167,118.36,0.41907972,-0.059532967,0.863423054,0.302135776,0.500438026
car_5,guitar_5,1.000202236,1.135802623,0.690621559,0.98583847,0.261860969,1.113830665,1.387786454,1.265911988,1.108822572,1.069350441,1.07444628,0.976053004,0.756743536,0.88516166,1.445787035,0.886099851,1.070812021,0.955529233,1.270602468,1.143888881,0.2989397,29.77043529,122.07,-0.187216162,-1.477258177,1.455327767,0.318221366,0.667234616
car_5,lamp_1,1.222734122,1.263146621,1.361538033,1.584295841,1.879204403,1.19774288,1.253225739,1.209605924,1.353817389,1.394607778,1.323005673,1.002522187,1.345736509,1.308956336,1.414233554,1.223629587,1.267377043,1.309383281,1.184072499,1.37966784,0.22185624,31.05218971,124.47,0.91618669,1.62197957,0.142880061,0.432616099,0.775135375
car_5,lamp_2,1.151988097,1.22591029,0.931460845,1.340106576,1.831390887,1.158538967,0.967793634,1.325850204,1.393996139,1.153917503,0.746928143,1.151325569,1.221252864,1.276180544,1.248285735,1.079632183,1.401040988,1.185723194,1.485915774,1.25529937,0.24067736,29.2417084,130.51,0.565399362,0.966955776,0.463334485,0.271033254,1.046685618
car_5,lamp_3,1.254288346,1.168011325,0.976156288,0.859078488,0.177357607,1.136349937,1.430089733,1.326903222,0.941334984,1.070284041,1.133264208,1.250781084,1.127242225,0.921102332,0.934536728,1.318195488,1.238308156,1.232306371,0.658462402,0.614830149,0.22093964,28.67230632,130.81,1.072645261,0.472278702,0.127273736,0.22021494,1.060173213
car_5,lamp_4,0.993745025,0.862082044,0.977433066,1.233208424,1.281037478,0.803579478,0.923883795,0.947823452,0.901311433,0.982593404,0.74687208,0.801426237,1.003673902,1.127437571,1.07305931,0.823227253,0.801029276,0.899201539,1.340548695,1.490894698,0.2021007,33.93692329,150.71,-0.219233619,-0.177928735,-0.193484097,0.690074409,1.95485034
car_5,lamp_5,0.955001645,1.053676344,0.948080445,0.896149962,0.38644759,0.904871984,0.861445898,0.824969515,1.121745405,0.978767889,0.84062771,0.78316593,0.92791899,1.095960613,0.582814587,0.729249687,0.711685977,0.746130303,1.275177392,1.373405752,0.2629305,29.62537038,124.27,-0.411338925,-0.576545515,0.842223582,0.305274532,0.766143645
guitar_1,guitar_2,0.866455514,0.854387696,1.04830342,0.819028163,1.234989395,1.146440652,1.310111991,0.956220103,1.049383307,1.172494369,1.030771999,0.974033719,0.962575834,0.979272412,1.15063541,0.949110953,1.490141935,1.140958726,0.903166582,1.073349188,0.06272435,5.149758788,49.522,-0.850386359,-0.394183749,-2.566550521,-1.879138491,-2.594425496
guitar_1,guitar_3,1.334945559,1.212596384,1.469029916,1.708033978,1.386360348,0.977505125,1.396396046,1.333416636,1.235377363,1.332146683,1.149314263,1.027425348,1.19226099,1.535759496,0.910797562,1.185690009,1.014410755,1.526607063,1.359695878,1.476641246,0.08332235,7.22343774,38.26,1.472576257,0.814402666,-2.215842368,-1.694065637,-3.100749808
guitar_1,guitar_4,0.646337264,0.949520775,1.185941238,0.94251454,0.68865519,1.247345067,1.004426659,1.206039453,0.903334749,1.063458447,0.961036404,1.015617169,1.080327394,1.166673021,0.876874592,0.79971225,1.434555782,0.738621964,0.873507171,0.917028206,0.06229484,5.19849126,53.746,-1.941821431,0.225416308,-2.573863496,-1.874789189,-2.40452016
guitar_1,guitar_5,0.720552965,0.979257115,0.833527892,1.145686289,1.20672485,1.295252948,1.194213141,1.424039204,1.082112392,1.148075526,0.986923241,1.13121467,0.899521977,1.005594424,1.371090961,0.938454293,1.316337833,1.11974807,1.03179992,1.138666503,0.0407604,5.403197433,49.576,-1.573830049,-0.725968511,-2.940515776,-1.856519458,-2.591997729
guitar_1,lamp_1,1.101223393,1.031588848,0.920274072,1.33325096,0.967045711,1.193998497,1.121742209,1.233323209,0.884602654,0.803976891,0.558425327,0.881929325,1.18938361,1.166836465,1.327255323,0.862103167,0.547514297,0.956818144,1.306123261,1.102286809,0.2132632,20.68706697,91.772,0.313687483,0.799262104,-0.003427793,-0.492456152,-0.69492255
guitar_1,lamp_2,0.919464151,1.0049306,1.101298884,1.358266979,1.144349567,0.75286137,1.451144512,1.061637577,1.152948082,1.364783359,1.048114963,0.909209494,1.295528083,1.092551512,1.333180796,1.241955155,1.089979845,1.242393261,1.331028666,1.299766062,0.1382409,22.14460303,128.55,-0.587548155,1.357786521,-1.280781527,-0.362373161,0.958566665
guitar_1,lamp_3,0.774292998,1.132342855,1.165877593,0.818327772,0.962503602,0.932382672,0.612406782,1.006925557,0.971443553,0.747291296,0.872710093,0.991315518,1.007890553,0.655944899,0.972714883,0.995361313,1.0159455,1.010628043,0.689943208,0.9918954,0.27653646,12.63954959,104.71,-1.307365288,-0.155741027,1.07388302,-1.210685468,-0.113247541
guitar_1,lamp_4,0.99881394,0.814312839,1.270040943,1.438893287,1.159101141,1.378374669,1.145648097,1.355784007,1.452917615,1.49577625,0.994173658,1.296137474,1.060912701,1.336941878,1.047696702,0.810505293,1.168496509,1.130577588,0.940148568,1.133994287,0.2536871,26.21478795,107.43,-0.194099894,0.12325762,0.68484249,0.000884971,0.009039986
guitar_1,lamp_5,0.71153233,0.911043508,1.217063817,1.329571114,0.839157315,1.08041909,1.163793774,1.242178338,1.152998519,1.448128975,1.066882217,1.013103661,1.18868462,1.291664877,0.589217718,0.811140959,1.017094359,1.046704519,1.164979348,0.967839991,0.15399957,24.03697871,101.17,-1.618557996,0.79558407,-1.012469359,-0.193481362,-0.272401161
guitar_2,guitar_3,1.177625586,1.154000939,1.163198466,1.218509833,1.25977369,1.007279007,1.221668021,1.118119828,0.863640376,1.009184004,0.917615992,1.069921481,1.114442419,1.283791828,1.23005276,1.147864103,1.12299358,0.95191256,1.250801982,1.097262884,0.0440128,5.781445042,52.19,0.692520374,0.404927063,-2.885139371,-1.822761405,-2.474475819
guitar_2,guitar_4,0.859901793,0.751273593,0.846477088,0.750859644,1.207309371,0.817600584,0.706099267,0.925545438,0.615072813,0.407314221,0.776255655,0.976451795,0.557913484,0.740382916,0.496414888,0.729914155,0.323917466,0.739432064,0.485395167,0.748720577,0.06033975,2.368724891,59.147,-0.882882351,-2.523487301,-2.607151485,-2.127341754,-2.161698493
guitar_2,guitar_5,0.978009774,0.953214504,1.10515287,1.04206749,0.637734925,0.967059227,1.296228258,1.14812948,0.895814249,0.837317409,0.986024993,0.989039771,0.836401479,0.58677541,0.80780718,1.041473475,0.397160424,0.966013619,0.966630445,0.882198779,0.0929103,3.066487632,56.189,-0.297255341,-1.058103934,-2.052594858,-2.065067436,-2.294686179
guitar_2,lamp_1,0.894985696,1.183240738,0.853875547,0.866396565,1.229310082,1.053063769,0.848578005,1.107547002,0.935254902,1.212015701,1.123088384,1.173663089,0.859111989,0.764605397,0.769288378,0.788399602,1.118480877,0.954821485,0.704263525,0.985082962,0.17725885,23.16507078,91.168,-0.708922208,-0.938602899,-0.6164494,-0.271297887,-0.722077574
guitar_2,lamp_2,1.103724249,1.066965857,0.963036089,0.995408778,1.319781236,1.057136774,0.937693129,1.230896859,0.948174528,0.657260112,1.335744476,1.150461511,0.871670481,1.000945042,1.135452121,0.911359415,0.975265859,0.919246457,0.928274445,1.191287878,0.1258991,20.67834874,127.09,0.326087735,-0.872521037,-1.490916971,-0.493234241,0.892927037
guitar_2,lamp_3,1.041645493,1.230724448,0.706585616,0.790848751,0.607382033,1.011886335,1.217468297,0.974245434,1.008299278,1.04653035,1.232519143,1.067290859,1.15766942,1.066239313,0.948449829,0.955853849,1.339798603,1.217371496,1.342649202,0.869512632,0.26409024,9.719616286,103.77,0.018276223,0.632384366,0.861969687,-1.471285303,-0.155508672
guitar_2,lamp_4,0.926005109,0.880426867,0.971561668,1.101982834,1.418700977,0.840967646,1.017556248,0.949591297,1.063347492,0.845511526,1.097000283,1.179250227,0.67623562,0.736303158,1.111566253,0.677677519,0.559757386,0.793053957,0.823298962,0.835267493,0.2215833,26.84046271,107.14,-0.555115447,-1.900884915,0.138232898,0.05672554,-0.003998023
guitar_2,lamp_5,0.84151575,0.864028237,1.227653015,1.267596812,1.28017239,0.960456999,1.037112943,1.010953801,0.887286168,0.827275745,1.068431129,0.959370123,0.941342932,0.882288957,1.24325206,0.774267385,0.790197601,0.885267296,0.633364062,1.021205784,0.17869085,23.03948266,98.007,-0.974047769,-0.505909719,-0.592067709,-0.282506445,-0.41460537
guitar_3,guitar_4,1.074685314,1.256499334,0.911351672,1.14063818,1.169925391,0.926774005,1.162945634,1.203573852,1.022630493,0.992753793,0.993439344,0.986508643,0.784016616,0.889005125,1.578156096,0.867510077,0.971820815,1.042030826,1.384902642,1.357644974,0.06131876,4.792457838,57.098,0.182100982,-1.333749234,-2.590482547,-1.911027086,-2.253818766
guitar_3,guitar_5,1.25544225,0.864751112,1.238369569,0.969321722,1.098579113,1.088637896,0.941614833,0.937423572,1.040066426,1.074841749,0.964713756,1.10823675,1.079128175,1.185353182,1.22104127,0.952919873,1.062212278,0.769338425,1.1329534,1.044917896,0.09627527,5.554328413,46.184,1.078366782,0.219106106,-1.995301799,-1.843031236,-2.744497468
guitar_3,lamp_1,1.017586219,0.961378066,1.074979158,0.598709631,0.684644497,0.813813333,1.406937669,0.703225113,0.8117466,0.886010842,1.239323832,1.010311288,0.726100462,1.065190541,0.879024126,1.012349621,1.282279785,0.979087145,0.742780982,1.040545185,0.169714,23.65063876,88.338,-0.101019362,-1.638499781,-0.744910435,-0.227961645,-0.849310553
guitar_3,lamp_2,0.917542745,0.676620422,1.059867157,0.792282981,0.575709661,0.994489209,0.488086641,0.804715846,0.995660573,0.9297155,0.815295895,0.768012479,0.999795331,0.928037283,1.038676493,0.961653548,1.211980525,0.732756841,0.634517759,0.680285476,0.11472666,17.79697286,126.76,-0.597075261,-0.19833749,-1.681142517,-0.750392882,0.878090682
guitar_3,lamp_3,0.970957819,1.098820971,1.155995056,1.383932934,1.269557399,1.061155308,1.2343151,0.844860468,1.232547411,1.38611077,1.347207789,1.252803227,1.206055515,1.253099202,1.136832238,1.215476969,1.285641665,1.21609988,1.349591306,0.966759501,0.2443899,10.78333587,107.73,-0.332221778,0.886988443,0.526545382,-1.376349864,0.02252758
guitar_3,lamp_4,1.143423941,1.008325528,0.817197996,0.66493422,0.946788792,0.960170316,0.961472008,0.899742604,0.794080145,0.821240095,0.939126274,1.070672226,0.768664197,0.888322534,1.141794898,1.009229403,0.776816206,0.910932489,1.063496371,1.311277268,0.2318808,26.31849463,103.33,0.522934822,-1.414532534,0.313561434,0.010140642,-0.175290478
guitar_3,lamp_5,1.032121303,1.218889599,1.053304204,0.794392215,1.179713013,0.871478369,0.692230189,1.176334413,1.032617227,0.76991079,1.113612288,0.96605173,0.905753034,0.972491365,1.11589932,1.051367448,0.576585044,0.765409753,0.941345612,1.046140435,0.1554575,19.71709146,99.235,-0.028948553,-0.693181147,-0.987646176,-0.579025067,-0.359396148
guitar_4,guitar_5,0.924143337,0.980146585,1.355432188,1.309522727,1.430657166,0.771495879,1.223550466,0.876658,0.912471468,0.833373916,0.717432075,0.8346256,0.874203252,1.045054938,1.015958209,0.851910408,0.559642696,1.015466894,0.94245233,1.053822125,0.0625514,2.13673343,37.652,-0.564346863,-0.859193782,-2.569495223,-2.148046658,-3.128084667
guitar_4,lamp_1,1.189542653,1.170219838,1.204016081,0.811179995,0.796550863,1.056533556,1.177186009,1.036174511,0.890493949,1.238364676,1.106552657,1.266265852,0.842581678,1.049604023,1.064259809,1.045530533,1.048287656,1.071719151,1.008941027,0.566223897,0.19119185,24.32548913,96.69,0.751609999,-1.025584181,-0.379221675,-0.167732223,-0.473815911
guitar_4,lamp_2,0.858244676,1.273072389,1.067790694,1.174937424,0.686645113,1.425736136,1.236086416,1.410863417,1.040974305,0.733851435,1.167477921,0.884106732,0.916507876,1.137770456,1.256760472,0.886968702,1.109475739,0.977406181,0.99653141,1.177027806,0.12774926,21.52404459,133.61,-0.891099006,-0.636589959,-1.459415554,-0.417757107,1.186057432
guitar_4,lamp_3,0.821213863,0.958320971,0.69416031,0.901503131,1.499968083,0.904018419,0.998084161,1.066696974,0.806126818,0.873923589,1.216480381,0.981507425,1.254170948,1.227567305,0.857448166,1.273204135,1.368909625,1.395741914,1.014142636,1.254439919,0.2449187,10.97792823,97.767,-1.074712713,1.140168316,0.5355489,-1.358982777,-0.425395446
guitar_4,lamp_4,0.870531057,0.994978279,0.834106809,1.161448286,1.081448821,1.075717694,0.896873675,0.923039186,1.101015802,1.063605732,1.007228567,0.927028615,0.571509108,0.592826401,0.904516574,0.614551331,0.698263013,0.862408069,0.854304863,0.632208123,0.2238375,26.51719779,103.37,-0.830178173,-2.451948126,0.17661363,0.027874613,-0.173492132
guitar_4,lamp_5,0.796699186,0.87001694,0.91273199,1.058480979,1.37729993,0.814758585,0.894037937,0.55430505,0.856843979,0.730003898,0.678387925,1.125887084,0.699039301,0.765496734,0.765437142,0.437832952,0.692545612,0.665609952,0.739765687,0.915796912,0.1706596,23.72142107,104.3,-1.19626637,-1.780893621,-0.728810347,-0.221644426,-0.131680588
guitar_5,lamp_1,0.885220802,1.222784788,1.019567367,1.036599862,1.78409435,1.095900524,0.773194987,0.937171855,1.143148631,1.158436204,0.954098391,1.134900684,0.897805542,0.884470079,0.693593083,1.118325005,1.224294803,1.15033532,1.097753992,1.158837832,0.2018978,21.79814059,96.491,-0.757340492,-0.735000266,-0.196938737,-0.393294434,-0.482762682
guitar_5,lamp_2,0.964475724,0.880200471,0.817477935,0.564611928,1.643623363,0.91713089,0.79488864,0.828717916,0.696155982,0.724665253,0.800758185,1.057908775,0.976432916,0.801335296,0.654554338,0.695523609,1.133429612,0.813746157,0.935174439,0.958175688,0.15520173,21.5944946,131.78,-0.36436262,-0.321268801,-0.992000998,-0.411469545,1.103783103
guitar_5,lamp_3,1.029162802,0.940258455,1.019568952,0.867099348,0.142139275,0.923690091,0.858020564,0.835184579,0.94360873,0.953162488,0.962566894,0.911502507,1.036625054,0.991952321,1.30953752,0.98028451,1.068923091,0.934016924,0.833394576,0.850990366,0.27661914,11.69920639,101.47,-0.043617994,-0.004542194,1.075290756,-1.294609742,-0.258913566
guitar_5,lamp_4,0.676490704,1.075011274,1.098756981,0.713425042,1.266099952,1.201046129,1.072310461,1.042629985,0.903554701,0.803640271,0.808795677,0.812127225,0.73671724,0.744726661,0.709152204,0.697675032,0.734197402,0.751089596,0.66761339,0.771526636,0.2413351,24.64575598,103.78,-1.792308512,-1.582635075,0.474533377,-0.139148869,-0.155059086
guitar_5,lamp_5,0.695125588,1.00912196,1.014516489,1.009976885,0.502125365,1.057173648,1.286078945,1.004408922,0.85738624,0.747941374,0.817009188,0.891498885,0.753654974,0.877150725,1.055749123,0.771537058,0.756289067,0.95354861,1.014830344,0.881322917,0.1759415,22.9013828,103.4,-1.699909241,-1.493509963,-0.638879024,-0.294831659,-0.172143372
lamp_1,lamp_2,1.193258811,0.856324316,1.19067422,0.846796809,0.272473702,1.195972836,1.273405509,0.929281328,0.968568985,1.184695679,1.074936699,1.246447837,0.904114612,0.859524481,1.243006764,1.013829403,1.219275778,1.015500134,0.875135825,1.183609348,0.15244836,21.61742646,96.923,0.770036209,-0.701802403,-1.038880758,-0.40942291,-0.463340546
lamp_1,lamp_3,1.227653918,0.988801738,1.250261415,1.178024683,1.826497111,0.92715056,1.032327377,0.845944511,1.155731771,1.137595726,0.927699259,0.919254088,1.144245558,1.203080377,1.472799904,1.009503346,1.326268994,1.023613018,1.809686798,1.542939986,0.2263425,25.55114252,106.06,0.940581023,0.561748991,0.219264563,-0.058344426,-0.052553364
lamp_1,lamp_4,0.792911831,0.903953969,1.0300988,0.922393559,0.72883763,0.866593081,0.864922252,0.831714941,1.019384893,0.990058614,0.84014131,1.18738328,0.843950486,0.962444711,0.553093316,0.873160068,0.97999485,1.224873309,0.962350489,0.753238026,0.1369584,19.52687723,96.696,-1.215045604,-1.018381614,-1.302617784,-0.596001412,-0.473546159
lamp_1,lamp_5,0.958171716,0.954643091,1.41710206,1.221550379,1.611677203,1.193979272,1.153455041,1.114841506,0.90518458,1.095289383,1.120810939,1.082101537,0.823688958,0.975988571,1.150886202,0.887083057,1.027542886,1.054671379,0.395055798,0.873673553,0.1836272,18.97462363,74.483,-0.395620434,-1.124996285,-0.508019831,-0.645289249,-1.472212643
lamp_2,lamp_3,0.721974295,1.02585511,1.092400439,1.036032096,1.809243415,0.848277292,1.111652902,0.608493598,1.075722257,1.304280938,1.031591091,1.296251337,0.787466695,0.876172732,0.923712428,1.10558416,0.719155811,1.053579815,1.198171866,1.027261277,0.2216681,17.22803997,102.28,-1.566782522,-1.315595172,0.13967673,-0.801169321,-0.22249706
lamp_2,lamp_4,0.800431454,0.852732447,0.850107712,0.563802128,0.802986949,1.204448447,1.184590083,1.118968888,0.821621271,0.644985372,0.570679669,0.901918985,0.980537008,0.984771536,1.081875478,0.734008337,1.371848126,0.778306322,0.916233216,1.070889318,0.1950284,24.04571588,113.68,-1.17776028,-0.299673371,-0.313899344,-0.192701582,0.290031546
lamp_2,lamp_5,0.663536495,1.080191205,1.056230905,1.204120276,1.646082027,0.958523668,1.071832164,1.256512547,0.783252812,0.710906242,0.845954215,0.930870175,0.914321145,0.86599046,1.368377495,0.81609361,1.377072596,0.762150832,0.66132413,0.844268798,0.1143939,6.573616263,71.604,-1.856540706,-0.648096377,-1.686808196,-1.752061266,-1.601648595
lamp_3,lamp_4,1.110739222,1.240056894,1.090218538,0.978619813,1.25850979,1.538770258,1.250634766,1.342819864,1.138234716,1.329217068,1.160260537,1.347838031,1.299265546,1.251210704,1.576222266,1.203712272,1.351414348,0.903789453,1.176203702,1.119068077,0.2144781,32.56702709,123.3,0.360870801,1.377452777,0.017257484,0.56781315,0.722533755
lamp_3,lamp_5,0.915706183,0.962269655,0.773515398,1.282734799,0.388903882,1.487939363,1.321009088,1.268509086,1.267125394,1.152243532,1.211991005,1.250165989,0.924970365,1.190966282,1.357776786,1.275613058,1.438795613,1.370634292,1.648997111,1.327548681,0.19649833,16.82436908,93.949,-0.606181676,-0.592060963,-0.288871845,-0.837196366,-0.59704757
lamp_4,lamp_5,0.545733565,0.896797901,1.185571215,0.844849779,0.944730804,0.658155616,0.558809983,0.90114424,0.726059734,0.704817037,0.62269724,0.862672077,0.714167558,0.691398631,0.599448352,0.451042964,0.501388323,0.809917107,0.833283917,0.817036307,0.24740577,21.78603396,98.093,-2.44065515,-1.701289845,0.577894551,-0.394374933,-0.410738926
